Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag,HideSymbol,AwardExhibition,IsShield,OpenSystemLimit,LocalizationArea
1008820,1008810,,失落的爱,,1,1034,开门章：失落的爱,,100=0,0=0,100=0,0,2,,0,0,,17363=26,0=0,,,1,1,2,1,1,0,1,,,,,3|201950=1|26=101.28=9.85=80.08,1,为剧团采摘一些鲜花,1|17364=26,Main_1008820_exec2,将采摘好的鲜花交给剧团,37|7=1,,莱阿娜特开心的接过了鲜花,2|210007=3|26=58.33=9.85=183.35,,打败前来纠缠莱阿娜特的不速之客,,,,2,1=0=11=201950=1=26=101.28=9.85=80.08=296|4=1=12=201950=1|4=2=15=1008820|4=2=3=17370=26=62.08=9.85=181.16=274|4=3=7=210007=3=26=57.25=9.85=181.65=0.5|4=3=4=17366|4=3=4=17367|4=3=4=17368|4=3=4=17369|4=4=8=210007=3,,,,1103760,风铃草剧团正在准备布置舞台，去看看有没有什么可以帮忙的吧,,1034,Main_1008820_accept,,0,,,,9
1008830,1008820,,失落的爱,,1,1034,开门章：失落的爱,,100=0,0=0,100=0,0,2,,0,0,,17364=26,0=0,,,1,1,2,1,1,0,1,,,,,3|201951=1|26=132.85=9.85=193.54,1,为莱阿娜特采集一些安抚心神的草药,1|17365=26,Main_1008830_exec1,草药采摘好了，快回去告诉费特里希吧,1|17371=26,Main_1008830_exec2,询问站在观众席中的神秘人为何会在此处,37|9=1,,突然闯进来一群人打断了表演，究竟是怎么回事？,2|210008=3|26=57.14=9.83=179.07=323.00,,赶跑打断表演的不速之客,2,1=0=11=201951=1=26=132.29=9.85=193.2=224|1=0=4=17370|4=1=12=201951=1|4=1=3=17371=26=57.37=9.85=172.2=339|4=1=3=17372=26=55.87=9.85=174.61=340|4=1=3=17373=26=56.93=9.85=175.35=340|4=1=3=17374=26=58.43=9.85=176.19=309|4=1=3=17375=26=59.65=9.85=176.67=319|4=2=14=1=0=13827|4=3=15=1008830|4=4=7=210008=3=26=56.82=9.85=177.89=2|4=5=8=210008=3|4=5=4=17373|4=5=4=17374|4=5=4=17372|4=5=4=17375|4=5=14=1=0=13831,,,,1103770,突然出现的小流氓似乎和莱阿娜特是旧相识，究竟是怎么回事呢？,,1034,Main_1008830_accept,,0,,,,9
1008840,1008830,,失落的爱,,1,1034,开门章：失落的爱,,100=0,0=0,100=0,0,2,,0,0,,17365=26,17378=38,,,1,1,1,1,1,0,1,,,,,27|11008=1|26=54.43=9.85=180.42,257,使用草药救醒莱阿娜特,1|17377=26,Main_1008840_exec2,莱阿娜特看起来十分伤心，尝试安慰她,5|0=1|38=72.01=13.24=67.63=131.00,,跟上莱阿娜特，确保她的安全,37|6=1,,莱阿娜特和索拉斯似乎在说话,,,,2,5=0=4=17364|5=0=3=17376=26=53.64=9.85=180.06=140|4=1=4=17376|4=1=3=17377=26=53.99=9.85=179.87=132|4=2=4=17377|4=2=3=17378=38=78.18=13.24=64.06=206|4=2=3=17379=38=79.52=13.24=63.35=167|4=2=14=2=17365=13828|4=3=15=1008840|4=3=4=17365|4=3=3=17380=38=59.83=13.24=73.45=109|4=3=3=17381=38=58.46=13.24=73.57=100|4=3=4=17371|4=3=4=17363|3=0=4=17380|3=0=4=17381|3=0=3=17636=38=77.18=13.24=64.32=135|3=0=3=17637=38=73.16=13.24=65.18=114|3=0=3=17382=26=55.51=9.85=180.81=134|3=0=5=17382|3=0=3=17631=26=54.16=9.85=179.82=119|3=0=5=17631|3=0=3=17638=26=56.97=9.83=180.45=283|3=0=5=17638|3=0=3=17639=26=56.74=9.85=181.26=255|3=0=5=17639|3=0=3=17630=26=63.11=9.85=183.59=258|3=0=5=17630|3=0=3=17635=26=54.48=9.85=176.85=16|3=0=5=17635,,,,1103780,莱阿娜特看起来状态很不对劲,费特里希带着神秘人来找莱阿娜特了，却和索拉斯起了争执,1034,Main_1008840_accept,Main_1008840_finish,0,,,,9
1008850,1008840,,失落的爱,,1,1034,开门章：失落的爱,,100=0,0=0,100=0,0,2,,0,0,,17378=38,0=0,,,1,1,2,1,1,0,1,,,1008851|1008852,3,16|0=1|,,,,,,,,,,,,,,,2,,,,,1103790,费特里希与索拉斯想用自己的办法安慰莱阿娜特,,1034,Main_1008850_accept,,0,,,,9
1008851,,,失落的爱|帮助敢爱敢恨、行事果断的索拉斯,,1,1034,开门章：失落的爱,,100=0,0=0,100=0,0,2,,0,0,,17378=38,17382=26,,,1,1,1,1,1,0,1,,,,,5|0=1|26=138.28=9.85=180.73,,和索拉斯一起去找莱阿娜特家人,1|17385=26,Main_1008851_exec,和莱阿娜特家人进行交涉,2|210009=3|26=138.70=9.85=182.41,,打败莱阿娜特家人请来的打手,1|17385=26,Main_1008851_exec2,再次与莱阿娜特家人进行交涉,,,,2,1=0=4=17379|1=0=4=17378|1=0=3=17385=26=138.7=9.85=182.41=200|1=0=3=17386=26=137.48=9.85=182.52=197|1=0=3=17387=26=140.61=9.85=181.97=197|1=0=6=17382|1=0=6=17631|1=0=6=17635|1=0=4=17636|1=0=4=17637|4=1=3=17384=26=137.71=9.85=178.78=17|4=2=7=210009=3=26=135.23=9.85=180.74=0.5|4=3=8=210009=3|4=3=6=17638|4=4=14=1=0=13830|2=0=4=17384|2=0=6=17639|2=0=4=17385|2=0=4=17386|2=0=4=17387|3=0=6=17630,,,,1103800,选择帮助索拉斯,告诉莱阿娜特你选择的安慰她的方法,1034,Main_1008851_accept,Main_1008851_finish,0,,,,9
1008852,,,失落的爱|帮助才华横溢、温文尔雅的费特里希,,1,1034,开门章：失落的爱,,100=0,0=0,100=0,0,2,,0,0,,17636=38,17382=26,,,1,1,1,1,1,0,1,,,,,3|201952=1|38=134.92=13.24=169.14=261.00,1,采集修复鲁特琴需要的木材,1|17389=26,Main_1008852_exec2,把采集好的木材交给费特里希,27|11009=1|26=121.79=9.84=76.99,,打磨木头，使之成为可以使用的木材,37|3=1,,等待费特里希修复鲁特琴,,,,2,1=0=4=17379|1=0=4=17636|1=0=3=17389=26=123.22=9.84=77.54=284|1=0=11=201952=1=38=133.8=13.24=168.64=0|1=0=6=17382|1=0=6=17631|1=0=6=17635|1=0=5=17636|1=0=4=17378|1=0=4=17637|4=1=12=201952=1|4=3=6=17639|4=4=14=1=0=13829|4=4=4=17389|4=4=6=17638|3=0=6=17630,,,,1103810,选择帮助费特里希,告诉莱阿娜特你选择的安慰她的方法,1034,Main_1008852_accept,Main_1008852_finish,0,,,,9
1008860,1008851|1008852,,失落的爱,,1,1034,开门章：失落的爱,,100=0,0=0,100=0,0,2,,0,0,,17635=26,0=0,,,1,1,2,1,1,0,1,,,,,37|4=1,,气氛突然变得焦灼了起来，费特里希和索拉斯打起来了！,,,,,,,,,,,,,2,1=0=15=1008860,,,,1103820,费特里希和索拉斯为了莱阿娜特似乎闹得有些不愉快……,,1034,Main_1008860_accept,,0,,,,9
1008870,1008860,,失落的爱,,1,1034,开门章：失落的爱,,100=0,0=0,100=0,0,2,,0,0,,0=0,0=0,,,1,2,2,1,1,0,1,,,,,2|210010=1|26=58.15=9.85=180.40,,让费特里希和索拉斯冷静下来,2|210011=1|26=58.15=9.85=180.40,,,,,,,,,,,,1,1=0=4=17638|1=0=4=17639|1=0=7=210010=1=26=59.99=9.85=179.5=1|1=0=7=210011=1=26=56.74=9.85=181.26=1|1=0=4=17630|1=0=3=17644=26=58.13=9.85=178.59=278|1=0=14=2=17631=13832|2=0=8=210010=1|2=0=8=210011=1|2=0=3=17633=26=59.46=9.85=178.55=296|2=0=3=17634=26=53.08=9.85=179.14=135,,,,1103830,,,1034,,,0,,,,9
1008880,1008870,,失落的爱,,1,1034,开门章：失落的爱,,100=0,0=0,100=0,0,2,,0,0,,0=0,17360=26,,,1,2,1,1,1,0,1,,,,,1|17644=26,Main_1008880_exec,流氓大姐头有话要问索拉斯,28|11001=1|26=55.40=9.85=178.48,,剧团团长看见此情此景，唱起了一首古老的情歌,1|17635=26,Main_1008880_exec2,神秘人似乎有话想说,,,,,,,2,1=0=3=17632=26=59.09=9.85=172.84=335|3=0=4=17632|3=0=4=17633|3=0=4=17634|3=0=4=17635|3=0=4=17644|3=0=4=17631|3=0=4=17382|3=0=4=17360,,,,1103840,,神秘人准备再次踏上沙漠旅途，向梦罗克骑士团报备,1034,,Main_1008880_finish,0,,,,9
12001010,,,巴风特的踪迹,最近，普隆德拉的情况变得越来越糟糕了，不久前，又再次发生了冒险者失踪的事情。与此同时，整个普隆德拉都在谣传：巴风特已经复活了！还有人看见它已经出现在了普隆德拉，还掳走了不少冒险者，不久的将来，它将摧毁整个米德加兹大陆！普隆德拉已经陷入了莫名的恐慌之中，骑士团团长听说了你最近的表现，想找你商量一下。,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10043=7,3842=5,,,1,1,1,1,1,1,1,,,,,1|1191=7|,Adventure_12001010_exec,找到正在暗中调查传言的保安队长，向他了解一下调查进展,5|0=1|5=122.14=10.11=59.60,,据队长所说，谣言很有可能源自北门，去北门看看吧,,,,,,,,,,2,2=0=3=10032=5=63.11=10.11=55.63=49.63|2=0=3=10033=5=65.04=10.11=55.25=291|2=0=3=10034=5=63.25=10.11=57.20=120|2=0=14=1=0=10057,,,,1200010,最近普隆德拉城里谣言四起，骑士团团长打算向你寻求帮助,北门似乎也没有什么异常，去找旁边的卫兵了解一下吧,12010,Adventure_12001010_accept,Adventure_12001010_finish,0,,,,
12001020,12001010,,巴风特的踪迹,在城里调查无果，还是去北门看看吧。但是，北门人烟稀少，调查信息不容易，如果遇到人就多问问吧。,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10032=5,10032=5,,,1,1,1,1,1,1,1,,,,,2|5601=1|2038=80.39=10.11=170.89|5=64.87=10.00=56.22,,听厨师给你讲他与巴风特的故事<color=$$Blue$$>（扮演厨师，找到北门深处的巴风特并打败它）</color>,9|0=1|2038=80.39=10.11=170.89|5=65.38=10.11=55.77,,终于做好了“烤全羊”，与它合个影吧<color=$$Blue$$>（扮演厨师，走到“烤全羊”前面拍照）</color>,,,,,,,,,,2,1=0=1=2038|2=0=2=2038,,,,1200020,据说这几天经常有一个厨师来这附近寻找食材，去找他了解一下吧,厨师太能吹了，赶紧告辞吧,12010,Adventure_12001020_accept,Adventure_12001020_finish,0,,,,
12001030,12001020,,巴风特的踪迹,厨师居然说他已经把巴风特烤了，还叫你别担心，这种解释简直让人吐血，还是去问问旁边的铁匠吧！,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10033=5,10033=5,,,1,1,1,1,1,1,1,,,,,7|2050=1||5=64.87=10.00=56.22,,听铁匠给你讲他与巴风特的故事<color=$$Blue$$>（扮演铁匠，找到北门深处的巴风特并打败它）</color>,,,,,,,,,,,,,2,1=0=1=2050|2=0=2=2050,,,,1200030,厨师的话真是让人无语，旁边的老铁匠看起来比较稳重，还是去问问他吧,谁能想到？谁能想到？铁匠更能吹，赶紧告辞，去问别人,12010,Adventure_12001030_accept,Adventure_12001030_finish,0,,,,
12001040,12001030,,巴风特的踪迹,谁能想到铁匠的牛皮更能吹！他居然说巴风特被他像拍虫子一样拍死了。而且说话的时候还脸不红心不跳的，真是让人无语。旁边的卫兵看起来斯斯文文，一本正经的样子，还是去问问他吧。,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10034=5,10034=5,,,1,1,2,1,1,1,1,,,,,25|100017=1|5=64.87=10.00=56.22,,听卫兵讲他与巴风特的故事,,,,,,,,,,,,,2,,,,,1200040,铁匠更夸张，旁边的卫兵看起来很严肃，不妨找他问问吧,,12010,Adventure_12001040_accept,Adventure_12001040_finish,0,,,,
12001050,12001040,,巴风特的踪迹,谁能想到？谁能想到！一本正经的卫兵居然更无耻！ 现在，基本可以确定，巴风特的事情就是有人听到这三个人在这里胡说，之后返回普隆德拉，以讹传讹，导致了流言的疯传。但这真的是这样吗？,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10034=5,10035=5,,,1,1,1,1,1,1,1,,,,,25|100018=1|5=92.70=10.11=57.38,,在北门口再巡查一下，没有异常就返回普隆德拉吧,,,,,,,,,,,,,2,1=0=4=10032|1=0=4=10033|1=0=4=10034|1=0=14=1=0=10056|2=0=3=10035=5=95.71=10.11=55.40=281.83,,,,1200050,卫兵的话简直令人发指，赶紧告辞，自己去调查吧,你刚才听到巴风特的呼唤之后就晕倒了，醒来后旁边出现了一个服事，问问她发生了什么,12010,Adventure_12001050_accept,Adventure_12001050_finish,0,,,,
12001060,12001050,,巴风特的踪迹,你不经意间居然听到了巴风特的低语，与此同时，北森入口发现了巴风特的踪迹，其他人已经前去北森门口了，快去看看。,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10035=5,10043=7,,,1,1,1,1,1,1,1,,,,,25|100019=1|5=90.59=10.11=169.91,,与圣歌教会派出的圣职服事一同赶往北森入口找到巴风特,7|2065=1||5=90.59=10.11=169.91,,巴风特居然真的出现了，不，只是一个残影，击败它,1|10036=5|,Adventure_12001060_exec,击败了巴风特的残影，与教会的人商量一下接下来怎么办,,,,,,,2,1=0=4=10035|1=0=10=3500201|4=1=23=3500201|4=1=3=10036=5=90.06=10.02=167.39=343.00|4=1=1=2065|4=2=2=2065|2=0=4=10036,,,,1200060,问问教会派来的圣职服事小姐姐接下来有什么打算,告诉团长在北门发生的一切，听听他对这件事的看法,12010,Adventure_12001060_accept,Adventure_12001060_finish,0,,,,
12005210,,,伊斯鲁得的挑战,伊斯鲁得最近十分热闹，去城里发现在举办挑战赛，因为挑战赛，街头十分热闹，已经有很多人在互相切磋。,12,12012,伊斯鲁得冒险线,,25=0,0=0,25=0,0,2,,,,,1350=21,12600=21,,,0,1,1,2,1,1,1,,,,,5|0=1|21=147.21=17.29=117.61,,去城里看看那些街头勇士的切磋吧,5|0=1|21=150.50=17.29=153.33,,集市那边似乎更热闹，去集市那边看看吧,,,,,,,,,,2,1=0=22=5000|4=1=14=1=0=11020|4=2=14=1=0=11021|4=1=3=12600=21=150.84=17.29=159.51=166.01|4=2=15=12005210|1=0=3=12612=21=151.08=17.29=117.29=221.07|1=0=3=12613=21=151.16=17.29=115.74=0.30|1=0=3=12614=21=148.08=17.29=114.54=47.52|1=0=3=12615=21=150.99=17.29=112.83=322.58|1=0=3=12616=21=153.04=17.29=119.64=214.31|1=0=5=3999|1=0=5=4000,,,,1200070,伊斯鲁得最近十分热闹，去找那边的居民问问发生了什么吧,观看街头比赛时，被一个小青年半路拦截,21001,Adventure_12005210_accept,Adventure_12005210_finish,0,,,,
12005220,12005210,,伊斯鲁得的挑战,伊斯鲁得的民风果然很彪悍，被一个青年当街挑战。,12,12012,伊斯鲁得冒险线,,25=0,0=0,25=0,0,2,,,,,12600=21,12600=21,,,1,1,1,2,1,1,1,,,,,7|2199=1||21=150.50=17.29=153.33,,被一个不知名的小青年拦下挑战，接受他的挑战并打败他,,,,,,,,,,,,,2,1=0=1=2199|4=1=2=2199,,,,1200080,被一个青年半路拦截,不费力气的战胜了这个奇怪的青年，向他打听挑战赛的事,21001,Adventure_12005220_accept,Adventure_12005220_finish,0,,,,
12005230,12005220,,伊斯鲁得的挑战,跟随拉特进入挑战场，但还需要成为一名合格的挑战者，才能挑战扎尔曼。,12,12012,伊斯鲁得冒险线,,25=0,0=0,25=0,0,2,,,,,12600=21,12604=61,,,1,1,1,2,1,1,1,,,,,5|0=1|21=135.46=17.29=196.81,,和拉特一起前往挑战场,1|12603=61,Adventure_12005230_exec,与拉特进入挑战场，询问拉特关于挑战场的规则,1|3991=61,Adventure_12005230_exec_1,找到登记官表明自己的来意,3|200783=1|61=52.45=11.10=62.85,,登记成为一名合格的挑战者,,,,2,4=1=4=12600|4=1=14=2=12600=11022|4=1=3=12603=61=63.94=11.10=64.84=101.33|4=3=11=200783=1=61=52.45=11.10=62.85|4=4=12=200783=1|4=3=4=12603|4=3=3=12604=61=51.64=11.10=59.36=24.01|1=0=3=12605=61=64.06=11.10=51.30=83.63|4=4=14=2=12604=11094|1=0=15=12005230|4=2=15=12005231,,,,1200090,在青年拉特的带领下来到挑战场,成为了一名合格的挑战者，但拉特似乎还有话要说,21001,Adventure_12005230_accept,Adventure_12005230_finish,0,,,,
12005240,12005230,,伊斯鲁得的挑战,在拉特的怂恿下挑战勇士扎尔曼,12,12012,伊斯鲁得冒险线,,25=0,0=0,25=0,0,2,,,,,12605=61,12605=61,,,1,1,1,2,1,1,1,,,,,7|2113=1||61=68.44=11.10=52.24,,挑战勇士扎尔曼,,,,,,,,,,,,,2,1=0=1=2113|2=0=2=2113,,,,1200100,去挑战场中央找到扎尔曼并挑战他吧！,尽力了却没有成功，扎尔曼似乎有话要说,21001,Adventure_12005240_accept,Adventure_12005240_finish,0,,,,
12005250,12005240,,伊斯鲁得的挑战,听说打洞插卡后能让自己变得更强大，去寻找卡片，并找到打洞插卡师帮助自己变强。,12,12012,伊斯鲁得冒险线,,25=0,0=0,25=0,0,2,,,,,3483=24,,,,1,1,2,2,1,0,1,,,,,5|0=1|11=102.52=1.74=143.91,,去沙漠岔道碰碰运气,15|4010008=1|11=106.54=1.74=142.68,,从土波利身上找到卡片,,,,,,,,,,2,4=1=14=1=0=11023|1=0=7=1054=12=11=106.54=1.74=142.68=10|4=2=8=1054=12,,,,1200110,插卡？似乎没什么头绪，问问克里斯知道些什么吧！,收集到了需要的材料，去普隆德拉找装备大师克里斯吧！,21001,Adventure_12005260_accept,Adventure_12005250_finish,0,,,,
12005260,12005250,,伊斯鲁得的挑战,在打洞插卡师的帮助下完成了插卡，回到挑战场再次挑战扎尔曼。,12,12012,伊斯鲁得冒险线,,25=0,0=0,25=0,0,2,,,,,,12604=61,,,0,2,1,2,1,1,1,,,,,8|10804=1,3483=24,先给武器打洞，再插上刚刚获得的卡片吧！,1|12604=61,Adventure_12005260_exec_01,告诉拉特你准备再次挑战,1|12605=61,Adventure_12005260_exec_02,再次上挑战台挑战扎尔曼！,7|2114=1||61=69.20=11.10=52.09,,变强后与扎尔曼再次交手,1|12605=61,Adventure_12005260_exec_03,输掉的扎尔曼似乎并不沮丧，反而十分轻松,2,3=0=4=12614|3=0=6=3999|3=0=6=4000|3=0=4=12604|3=0=4=12612|3=0=4=12613|4=5=4=12605|3=0=4=12615|3=0=4=12616|4=4=2=2114|4=3=1=2114|2=0=22=6037,,,,1200120,找克里斯了解打洞插卡,终于成功打败了扎尔曼！拉特十分开心，似乎有话要说,21001,Adventure_12005260_accept,Adventure_12005260_finish,0,,,,
12001210,,,下水道讨伐队,不知道什么原因，下水道里面发生了异变，那里面盗虫泛滥，白鼠和吸血蝙蝠不断地出来骚扰人类，已经发生了多起魔物伤人事件。因此，骑士团成立了“下水道讨伐队”前往下水道清理魔物，同时，调查魔物爆发的原因。忠实骑士从他的搭档赛依连口中听说了你的事迹，觉得你现在的实力已经很不错了，所以特意让团长邀请你加入下水道讨伐队。,12,12002,下水道讨伐队,,27=0,0=0,27=0,0,2,,,,,10043=7,3751=1,3060226=1,3060226=1,1,1,2,2,1,1,1,,,,,1|10060=1,Adventure_12001210_exec_01,前往西门口与忠实骑士汇合,5|0=1|1=122.96=7.51=103.24,,前往下水道口，获得卫兵的允许后进入下水道<color=$$Blue$$>（下水道很危险，建议带上些治疗药品）</color>,1|3751=1|,Adventure_12001210_exec_02,向卫兵解释进入下水道的缘由,27|1052=1|1=120.13=7.50=104.21,288,向卫兵展示讨伐队证明文件，否则他不让你进入下水道,,,,2,1=0=3=10060=1=148.06=7.46=113.49=150.99|4=1=4=10060|2=0=3=10061=501=78.1=1.73=134.35=180|4=2=14=2=3751=10060|2=0=14=2=3751=10065,,,,1200130,骑士团团长想邀请你加入下水道讨伐队呢，去看看吧,,12012,Adventure_12001210_accept,Adventure_12001210_finish,0,,,,
12001220,12001210,,下水道讨伐队,下水道魔物滋生，想要轻易深入并不容易。与此同时，为了防止它们逃出下水道伤人，先清理一些门口的魔物吧。,12,12002,下水道讨伐队,,27=0,0=0,27=0,0,2,,,,,10061=501,10061=501,,,1,1,1,2,1,1,1,,,,,2|1047=10|501=79.07=1.73=146.89,,帮助忠实骑士清理魔物,,,,,,,,,,,,,2,1=0=7=1047=10=501=79.07=1.73=146.89=8|2=0=8=1047=10,,,,1200140,进入下水道找到忠实骑士，然后与他商议下一步计划,告诉忠实骑士魔物清除干净了,12012,Adventure_12001220_accept,Adventure_12001220_finish,0,,,,
12001230,12001220,,下水道讨伐队,魔物太多，而且它们看起来已经发生了变异，想要全部清理完再进入下水道调查似乎不太可能，最好的办法就是分散目标，和忠实骑士分头行动了……,12,12002,下水道讨伐队,,27=0,0=0,27=0,0,2,,,,,10061=501,10062=501,,,1,1,1,2,1,1,1,,,,,27|1053=1|501=69=1.73=128.8,,使用变身药剂变身成魔物，潜入下水道深处与忠实骑士汇合,7|2032=1||501=69=1.73=128.8,,潜入下水道深处与忠实骑士汇合,,,,,,,,,,2,2=0=3=10062=501=90.2=1.73=43.04=270|2=0=4=10061|2=0=2=2032|4=1=1=2032,,,,1200150,向忠实骑士询问深入下水道的方法,找到忠实骑士，商议下一步计划,12012,Adventure_12001230_accept,Adventure_12001230_finish,0,,,,
12001240,12001230,,下水道讨伐队,与忠实骑士汇合之后，你们发现前面似乎有人被困，先解救出他，再向他打听一些下水道的情况吧,12,12002,下水道讨伐队,,27=0,0=0,27=0,0,2,,,,,10062=501,10063=501,,,1,1,1,2,1,1,1,,,,,3|200060=1|501=89.90=1.93=48.10,,继续分头调查，你先在附近看看能不能找到魔物爆发的源头,5|0=1|501=110.68=1.73=62.1,,忠实骑士似乎发现了受伤的冒险者，快去支援他,1|10063=501,Adventure_12001240_exec,受伤的冒险者似乎与忠实骑士认识，问问忠实骑士吧,2|1050=12|501=113.3=1.73=69.6,,帮助被困的冒险者驱逐魔物,,,,2,1=0=4=10062|1=0=11=200060=1=501=90.76=1.93=48.63|3=0=4=10068|4=2=14=2=10068=10062|4=1=3=10068=501=107.82=1.93=64.06=147.29|4=1=14=2=10063=10061|4=1=12=200060=1|4=1=3=10063=501=109.69=1.93=62.94=312.45|4=3=7=1050=12=501=113.3=1.73=69.6=8|2=0=8=1050=12,,,,1200160,问问忠实骑士接下来怎么办,暂时安全，问问忠实骑士的打算,12012,Adventure_12001240_accept,Adventure_12001240_finish,0,,,,
12001250,12001240,,下水道讨伐队,前面似乎存在结界，打破封印，或许就能发现真相,12,12002,下水道讨伐队,,27=0,0=0,27=0,0,2,,,,,10063=501,10063=501,,,1,1,2,2,1,1,1,,,,,3|200061=1|501=111.92=1.93=64.63,,忠实骑士使用符咒之后果然出现了被隐蔽的封印，把它破坏掉,5|0=1|501=112.84=1.73=67.42,,封印破坏掉之后果然出现了结界入口，快进去看看,,,,,,,,,,2,1=0=14=2=10063=10063|1=0=11=200061=1=501=112.17=1.72=66.14|1=0=24=2690101=501=112.84=1.73=67.42|4=1=24=500059=501=112.84=1.73=67.42|4=1=12=200061=1,,,,1200170,和忠实骑士商量一下下一步行动,,12012,Adventure_12001250_accept,Adventure_12001250_finish,0,,,,
12001260,12001250,,下水道讨伐队,这个结界似乎就是眼前这个邪恶的牧师搞出来的，击败他,12,12002,下水道讨伐队,,27=0,0=0,27=0,0,2,,,,,,,,,0,2,2,2,1,1,1,,,,,2|5071=1|2008=110.91=1.73=65.3|501=112.70=1.93=66.57,,封印破坏掉之后，果然发现了制造结界的元凶，击败他！,2|5074=1|2008=110.91=1.73=65.3|501=112.70=1.93=66.57,,,,,,,,,,,,1,1=0=1=2008|2=0=2=2008|2=0=25=2690101|2=0=25=500059|3=0=4=10063|3=0=3=10064=501=109.69=1.93=62.94=312.45,,,,1200180,,,12012,Adventure_12001260_accept,Adventure_12001260_finish,0,,,,
12001270,12001260,,下水道讨伐队,前面似乎还有一份封印，继续破坏它，注意，要小心一些！,12,12002,下水道讨伐队,,27=0,0=0,27=0,0,2,,,,,10064=501,10073=501,,,1,1,1,2,1,1,1,,,,,3|200062=1|501=113.16=1.93=67.09,,查看名誉骑士他们留下的印记,1|10065=501,Adventure_12001270_exec,看样子忠实骑士已经找到名誉骑士了，快去与他们会合,3|200064=1|501=113.05=1.93=93.46,,果然，真的还有一个封印，按照忠实骑士的吩咐，把它破坏掉,3|200065=1|501=113.05=1.93=93.46,,居然还有一层封印，里面似乎还困着一个人，赶快把封印破坏掉，把他救出来,,,,2,1=0=4=10064|1=0=11=200062=1=501=113.87=1.93=67.24|4=1=3=10065=501=109=1.73=94.46=0|4=1=3=10069=501=108.27=1.93=98.32=172.86|4=1=3=10070=501=107.21=1.93=99.55=170.38|4=1=3=10071=501=109.12=1.93=99.56=185.48|4=1=12=200062=1|4=1=14=2=10065=10160|4=2=24=2690102=501=113=1.73=96.34|4=2=14=2=10065=10151|4=2=3=10072=501=113=1.73=96.34=180|4=2=11=200064=1=501=113.09=1.93=94.85|4=3=12=200064=1|4=3=4=10072|4=3=14=2=10065=10066|4=3=24=657=501=113=1.73=96.34|4=3=11=200065=1=501=113.09=1.93=94.85|4=3=3=10079=501=113=1.73=96.34=180|2=0=4=10079|2=0=3=10073=501=113=1.73=96.34=180|2=0=14=2=10065=10149|2=0=12=200065=1|2=0=25=2690102|2=0=25=657|3=0=14=2=10064=10150,,,,1200190,很遗憾，元凶居然逃跑了，与忠实骑士商量一下接下来怎么做,被困的人似乎是个学者，过去看看他是谁,12012,Adventure_12001270_accept,Adventure_12001270_finish,0,,,,
12001280,12001270,,下水道讨伐队,被困的人居然是大贤者巴雷蒙德，护送这个重要人物离开下水道,12,12002,下水道讨伐队,,27=0,0=0,27=0,0,2,,,,,10065=501,,,,1,1,2,2,1,1,1,,,,,27|1050=1|501=112.92=1.93=95.02,,使用卡普拉传送卷，先带着大贤者返回贤者大厅，下水道的事情留给忠实骑士他们去处理吧,1|10078=7,Adventure_12001280_exec,安全返回普隆德拉，大贤者巴雷蒙德想要向你亲自道谢,5|0=1|57=60.16=15.28=85.24,,进入贤者之间，并走上中央高台，查看贤者之书吧,,,,,,,2,4=1=3=10078=7=45.35=10.00=104.84=130.01|4=1=18=7=46.98=10.00=99.13=227.82|4=1=4=10065|4=1=4=10069|4=1=4=10070|4=1=4=10071|4=1=4=10073|2=0=4=10078,,,,1200200,被困的人居然是大贤者巴雷蒙德，问问忠实骑士接下来怎么办,忠实骑士也赶到了，和他聊聊,12012,Adventure_12001280_accept,Adventure_12001280_finish,0,,,,
